,0,1,2,3,4
118,10,5,0.8000000000000003,0.11015972919401756,0.03531823109307131
119,10,6,0.5,0.4023965743980207,0.01678093847647368
117,10,5,0.7500000000000002,0.15506754938371278,0.06328539203608809
120,10,6,0.55,0.4024228016112264,0.01602503267134335
121,10,6,0.6000000000000001,0.415688884242356,0.04397511596215347
123,10,6,0.7000000000000002,0.25713181562675663,0.009772601281659087
125,10,6,0.8000000000000003,0.23357551874884552,0.020712144587407038
122,10,6,0.6500000000000001,0.29941830846324136,0.018212990993924823
124,10,6,0.7500000000000002,0.2623051937028193,0.02056788089792524
126,10,7,0.5,0.43908755526620596,0.05408491143558205
129,10,7,0.6500000000000001,0.2714758986881492,0.02608539062528471
127,10,7,0.55,0.3499888489819288,0.07703852601026404
130,10,7,0.7000000000000002,0.326464254952627,0.02417476924192658
131,10,7,0.7500000000000002,0.15404483430799215,0.02734373065416052
128,10,7,0.6000000000000001,0.2676260494024973,0.019917728423605098
133,10,8,0.5,0.5071514091121935,0.1761682369140516
135,10,8,0.6000000000000001,0.5115751806754592,0.11669518114845905
132,10,7,0.8000000000000003,0.11584576414297777,0.03922163935376345
134,10,8,0.55,0.4925357964905988,0.1480038536611816
137,10,8,0.7000000000000002,0.40754242385578626,0.04528846828607355
136,10,8,0.6500000000000001,0.39812544559792723,0.03536349812574625
138,10,8,0.7500000000000002,0.30522379338553224,0.02412027939660096
140,10,9,0.5,0.4637783939992775,0.03219286188348892
139,10,8,0.8000000000000003,0.2332542677660921,0.012837232206459642
143,10,9,0.6500000000000001,0.43758515742616083,0.05615937276506396
142,10,9,0.6000000000000001,0.24298547796131514,0.21579247207842206
145,10,9,0.7500000000000002,0.24898042533329443,0.02186025324879461
144,10,9,0.7000000000000002,0.39667401574803146,0.0577824801943651
147,11,5,0.5,0.3228245659497279,0.055206245540893976
146,10,9,0.8000000000000003,0.26026365348399244,0.022670483139649013
148,11,5,0.55,0.26813333333333333,0.000940033736979187
149,11,5,0.6000000000000001,0.3067360982656929,0.008860447601597312
151,11,5,0.7000000000000002,0.13588214157384118,0.041431269375800536
152,11,5,0.7500000000000002,0.13588214157384118,0.041431269375800536
150,11,5,0.6500000000000001,0.17400074504339189,0.0270108785288542
153,11,5,0.8000000000000003,0.14113399900411458,0.010020569768705882
154,11,6,0.5,0.3857265046781176,0.10176217598873759
155,11,6,0.55,0.3144061583577713,0.03537413425632498
156,11,6,0.6000000000000001,0.39555536317826523,0.015794418236347894
158,11,6,0.7000000000000002,0.28671723186861403,0.005194812856893318
159,11,6,0.7500000000000002,0.2307124400147656,0.0057825132104040045
157,11,6,0.6500000000000001,0.3313529356840998,0.006816115804405585
160,11,6,0.8000000000000003,0.11933537547572637,0.0405958041114602
162,11,7,0.55,0.48535951379149134,0.20171909173626598
161,11,7,0.5,0.6625540130044312,0.33254468255141506
164,11,7,0.6500000000000001,0.3475471212458027,0.058832798507915646
163,11,7,0.6000000000000001,0.3794111133786947,0.062103040520262616
166,11,7,0.7500000000000002,0.1501315967982634,0.0269028206546861
165,11,7,0.7000000000000002,0.27884836322972995,0.02089962317504328
168,11,8,0.5,0.5491962409391411,0.18444264515218553
167,11,7,0.8000000000000003,0.2579179124762163,0.011642662171524583
170,11,8,0.6000000000000001,0.3679885057471264,0.2575407208449961
169,11,8,0.55,0.5039597248736581,0.18765385403561438
171,11,8,0.6500000000000001,0.557762817694489,0.16261708840943873
172,11,8,0.7000000000000002,0.2306265478722858,0.15924485499411847
173,11,8,0.7500000000000002,0.2306265478722858,0.15924485499411847
174,11,8,0.8000000000000003,0.15919769789116522,0.08618910958593486
175,11,9,0.5,0.4822175422675532,0.020435684808527844
177,11,9,0.6000000000000001,0.4866545825308711,0.10298294264638126
176,11,9,0.55,0.5588590317109494,0.17514588927357436
179,11,9,0.7000000000000002,0.3936706948640483,0.07069225219459827
178,11,9,0.6500000000000001,0.5045200172191133,0.12322764486049886
180,11,9,0.7500000000000002,0.3423990306946688,0.04108560624512853
182,11,10,0.5,0.8669381981366762,0.6774076936247343
181,11,9,0.8000000000000003,0.1617001675041876,0.0912731208630022
184,11,10,0.6000000000000001,0.5014232219631878,0.10677231704108175
183,11,10,0.55,0.6702612429917691,0.2884690437124455
186,11,10,0.7000000000000002,0.2290579710144928,0.14967492674527433
185,11,10,0.6500000000000001,0.2640030405244905,0.2809776444522133
188,11,10,0.8000000000000003,0.16171140939597314,0.09022299035202805
187,11,10,0.7500000000000002,0.31553511705685616,0.03193850131558684
190,12,6,0.55,0.40329192604903147,0.032051022585625755
189,12,6,0.5,0.3477689930934206,0.1325945314200349
192,12,6,0.6500000000000001,0.3993980932075547,0.07451356492910502
191,12,6,0.6000000000000001,0.42706056972674,0.07719737417941003
194,12,6,0.7500000000000002,0.11933537547572637,0.0405958041114602
193,12,6,0.7000000000000002,0.29967973244905477,0.03769330761862231
196,12,7,0.5,0.757057357111858,0.5847695777819394
195,12,6,0.8000000000000003,0.2102102102102102,0.01260594495017587
198,12,7,0.6000000000000001,0.6019916628068551,0.31022365638253063
197,12,7,0.55,0.7085993391046193,0.6006403390870074
199,12,7,0.6500000000000001,0.376748187933462,0.05422207461315765
200,12,7,0.7000000000000002,0.17557433968961808,0.10667347257262473
201,12,7,0.7500000000000002,0.15751500558347295,0.07937744056172352
202,12,7,0.8000000000000003,0.2339303063870341,0.016159793046173602
204,12,8,0.55,0.3679885057471264,0.2575407208449961
203,12,8,0.5,0.5351177310446554,0.14235133452938403
206,12,8,0.6500000000000001,0.48457233420831064,0.09714091316492676
205,12,8,0.6000000000000001,0.6341842721958074,0.3123691311280064
208,12,8,0.7500000000000002,0.3194663887674948,0.0348327909304893
207,12,8,0.7000000000000002,0.3418560502743926,0.04055370018429887
210,12,9,0.5,0.45591192751850396,0.03461143886581022
209,12,8,0.8000000000000003,0.13546227378867481,0.057550465876999725
212,12,9,0.6000000000000001,0.44925943621595804,0.06688826467722145
211,12,9,0.55,0.5165650664513903,0.1447354187398135
214,12,9,0.7000000000000002,0.40018170805572384,0.05974644497883017
213,12,9,0.6500000000000001,0.5045200172191133,0.12322764486049886
216,12,9,0.8000000000000003,0.3266171617161716,0.035439360403464605
215,12,9,0.7500000000000002,0.3266171617161716,0.035439360403464605
218,12,10,0.55,0.7261794140579106,0.448720700381122
217,12,10,0.5,0.9223333759586599,0.7482271260366253
219,12,10,0.6000000000000001,0.32167074889937236,0.45148113910916643
220,12,10,0.6500000000000001,0.2640030405244905,0.2809776444522133
222,12,10,0.7500000000000002,0.23079163935620137,0.14361688207031104
221,12,10,0.7000000000000002,0.3930891697008639,0.060193765290234076
223,12,10,0.8000000000000003,0.2935376738393413,0.027815803255544915
224,12,11,0.5,0.9223333759586599,0.7482271260366253
225,12,11,0.55,0.8140507011866235,0.4923247372606427
226,12,11,0.6000000000000001,0.6297864506627393,0.26681272476068546
227,12,11,0.6500000000000001,0.2628250358717425,0.2358374221237308
228,12,11,0.7000000000000002,0.3930891697008639,0.060193765290234076
229,12,11,0.7500000000000002,0.324776592321212,0.03565161267217572
231,13,6,0.5,0.6472353043781616,0.2552917094684388
230,12,11,0.8000000000000003,0.3300602814604203,0.037447555021002187
232,13,6,0.55,0.47427217055279014,0.12047285945593604
233,13,6,0.6000000000000001,0.5302874830393487,0.13060027177358885
234,13,6,0.6500000000000001,0.4872459989210573,0.098952882006949
235,13,6,0.7000000000000002,0.15654255603701922,0.08584453816802674
236,13,6,0.7500000000000002,0.30778285203356925,0.030726517513357778
237,13,6,0.8000000000000003,0.25952456722888384,0.024342519474682706
239,13,7,0.55,0.4179299222987831,0.3644528127866427
238,13,7,0.5,0.5359320308025202,0.2268783485169178
241,13,7,0.6500000000000001,0.27315324638565674,0.2900611448440351
240,13,7,0.6000000000000001,0.22464482625450904,0.21052926770799443
243,13,7,0.7500000000000002,0.33147675982539954,0.037733063954185304
242,13,7,0.7000000000000002,0.20932934504002731,0.15951420262123667
245,13,8,0.5,0.6399667620004637,0.17692483075546028
244,13,7,0.8000000000000003,0.29495415220432064,0.028201220162638863
247,13,8,0.6000000000000001,0.3491342370864502,0.4563602228522573
246,13,8,0.55,0.596768232588699,0.18296065845509027
249,13,8,0.7000000000000002,0.4301864801864802,0.07640664961636826
248,13,8,0.6500000000000001,0.49266523854152716,0.10263997225685197
251,13,8,0.8000000000000003,0.29495415220432064,0.028201220162638863
250,13,8,0.7500000000000002,0.36800555766073006,0.04847162985382143
253,13,9,0.55,0.5725543033287274,0.3147256559369914
252,13,9,0.5,0.6956037895407694,0.29869928197874535
254,13,9,0.6000000000000001,0.5297523090489967,0.1669628129535221
256,13,9,0.7000000000000002,0.455270092226614,0.08421167599707356
255,13,9,0.6500000000000001,0.2858251606640782,0.37350361509828395
258,13,9,0.8000000000000003,0.29495415220432064,0.028201220162638863
257,13,9,0.7500000000000002,0.36800555766073006,0.04847162985382143
260,13,10,0.55,0.7220996951766183,0.6822878653572562
259,13,10,0.5,0.9433069859375753,0.7997397839158884
261,13,10,0.6000000000000001,0.367842735480566,0.5915382589076184
263,13,10,0.7000000000000002,0.3930891697008639,0.060193765290234076
264,13,10,0.7500000000000002,0.35656656207978493,0.055357713940498585
262,13,10,0.6500000000000001,0.2640030405244905,0.2809776444522133
265,13,10,0.8000000000000003,0.2935376738393413,0.027815803255544915
267,13,11,0.55,0.7220996951766183,0.6822878653572562
266,13,11,0.5,0.8930478527101416,0.7042467458999861
268,13,11,0.6000000000000001,0.7073909830007392,0.5977299947159133
270,13,11,0.7000000000000002,0.22700668896321077,0.18438903364824738
269,13,11,0.6500000000000001,0.49266523854152716,0.10263997225685197
271,13,11,0.7500000000000002,0.3300602814604203,0.037447555021002187
272,13,11,0.8000000000000003,0.3300602814604203,0.037447555021002187
274,13,12,0.55,0.7195148335653525,0.6735622788571504
273,13,12,0.5,0.8758630168849979,0.6796205542291344
275,13,12,0.6000000000000001,0.6193937866694423,0.2782016659531497
277,13,12,0.7000000000000002,0.5116353653530378,0.18509432738842727
276,13,12,0.6500000000000001,0.5986626050325006,0.23172247418615272
279,13,12,0.8000000000000003,0.3300602814604203,0.037447555021002187
278,13,12,0.7500000000000002,0.3313270044258854,0.03635346574856696
280,14,7,0.5,0.5309203190668154,0.06942577883574214
281,14,7,0.55,0.5526420556549589,0.15960256436038633
283,14,7,0.6500000000000001,0.31568832676611314,0.24589514669438284
282,14,7,0.6000000000000001,0.20975002242779567,0.2196295393680676
284,14,7,0.7000000000000002,0.31737635849610807,0.20799356721992143
286,14,7,0.8000000000000003,0.26018366109330326,0.018921167813148163
287,14,8,0.5,0.328884667396484,0.05709736665918531
285,14,7,0.7500000000000002,0.22849061602314696,0.09942005684790335
289,14,8,0.6000000000000001,0.6477148534525584,0.33657847517767103
290,14,8,0.6500000000000001,0.31568832676611314,0.24589514669438284
288,14,8,0.55,0.7040693262418344,0.26052266414001635
291,14,8,0.7000000000000002,0.1953450867569908,0.1293019782651651
292,14,8,0.7500000000000002,0.16024709696306014,0.07169421111170414
293,14,8,0.8000000000000003,0.2630845072956586,0.022027687423812715
294,14,9,0.5,0.6193076715487844,0.16417982343207263
295,14,9,0.55,0.2768867849848804,0.32448614506014684
296,14,9,0.6000000000000001,0.25304964707878264,0.2844447362850568
297,14,9,0.6500000000000001,0.5420708056509608,0.19952201962802024
298,14,9,0.7000000000000002,0.5395316804407714,0.14311077762746677
299,14,9,0.7500000000000002,0.4226437797750601,0.07496088792715928
300,14,9,0.8000000000000003,0.3331518017014465,0.03833348259322653
301,14,10,0.5,0.9433069859375753,0.7997397839158884
302,14,10,0.55,0.7256605150678408,0.33868621946219307
304,14,10,0.6500000000000001,0.34582752040074016,0.4957786905074284
303,14,10,0.6000000000000001,0.34912386882659674,0.5824010917677942
306,14,10,0.7500000000000002,0.19974003349361005,0.11304460957362562
305,14,10,0.7000000000000002,0.430484316015777,0.08469298598511998
308,14,11,0.5,0.8930478527101416,0.7042467458999861
307,14,10,0.8000000000000003,0.3239402496282311,0.03871354682049173
309,14,11,0.55,0.3497355300654587,0.6569621900589455
311,14,11,0.6500000000000001,0.34582752040074016,0.4957786905074284
310,14,11,0.6000000000000001,0.34912386882659674,0.5824010917677942
312,14,11,0.7000000000000002,0.4518065921055413,0.1045940961674502
313,14,11,0.7500000000000002,0.36046285724931,0.04604714310180552
314,14,11,0.8000000000000003,0.29324172500216056,0.03300545457544488
315,14,12,0.5,0.8758630168849979,0.6796205542291344
316,14,12,0.55,0.7195148335653525,0.6735622788571504
317,14,12,0.6000000000000001,0.38017311758179645,0.6565235249538641
318,14,12,0.6500000000000001,0.34683769367538736,0.4909356240488182
319,14,12,0.7000000000000002,0.29250817884405667,0.3073710141317273
320,14,12,0.7500000000000002,0.36046285724931,0.04604714310180552
321,14,12,0.8000000000000003,0.29324172500216056,0.03300545457544488
322,14,13,0.5,0.5929958705086638,0.08248594465474812
323,14,13,0.55,0.7379547689282202,0.6649081190514505
324,14,13,0.6000000000000001,0.7047426110935658,0.5895645012305205
325,14,13,0.6500000000000001,0.5674309679423608,0.17884958042320584
326,14,13,0.7000000000000002,0.2993054475716581,0.3178096501472389
328,14,13,0.8000000000000003,0.3313270044258854,0.03635346574856696
327,14,13,0.7500000000000002,0.22351667087961377,0.17687750439144825
329,15,7,0.5,0.5911082506126693,0.2734757667782828
330,15,7,0.55,0.39815201793328786,0.22099155727160452
331,15,7,0.6000000000000001,0.44325279648810384,0.47592187080059173
332,15,7,0.6500000000000001,0.2275896009414786,0.16382646201748538
333,15,7,0.7000000000000002,0.18905533063427796,0.12489986972182072
334,15,7,0.7500000000000002,0.1528527281951939,0.04574930126557238
335,15,7,0.8000000000000003,0.2629210771299521,0.018988665945998674
336,15,8,0.5,0.328884667396484,0.05709736665918531
337,15,8,0.55,0.4654050287287055,0.04618653028363912
338,15,8,0.6000000000000001,0.5973964638284087,0.19242687123594193
339,15,8,0.6500000000000001,0.2272863247863248,0.16251568938917504
340,15,8,0.7000000000000002,0.2272863247863248,0.16251568938917504
341,15,8,0.7500000000000002,0.20242518059855522,0.09029520170225185
342,15,8,0.8000000000000003,0.1994004977000226,0.12140075981874095
343,15,9,0.5,0.2768867849848804,0.32448614506014684
344,15,9,0.55,0.2768867849848804,0.32448614506014684
346,15,9,0.6500000000000001,0.5678655391137369,0.18018014486134065
345,15,9,0.6000000000000001,0.3504802491632847,0.5798534592609775
348,15,9,0.7500000000000002,0.27142538577089237,0.1911965800741305
347,15,9,0.7000000000000002,0.3477821676968521,0.3404925105559108
350,15,10,0.5,0.6586511591711414,0.17486402388000455
349,15,9,0.8000000000000003,0.28313008071469564,0.023841721090402293
352,15,10,0.6000000000000001,0.35004567799190844,0.5771256642659489
351,15,10,0.55,0.35060256062156686,0.6513504582147334
354,15,10,0.7000000000000002,0.430484316015777,0.08469298598511998
353,15,10,0.6500000000000001,0.5674309679423608,0.17884958042320584
355,15,10,0.7500000000000002,0.18492812736423142,0.09682116020433051
357,15,11,0.5,0.7769740102417267,0.65417810389196
356,15,10,0.8000000000000003,0.2618402840464585,0.02203368185612587
358,15,11,0.55,0.35060256062156686,0.6513504582147334
360,15,11,0.6500000000000001,0.5674309679423608,0.17884958042320584
359,15,11,0.6000000000000001,0.35004567799190844,0.5771256642659489
361,15,11,0.7000000000000002,0.40435640193840355,0.06577180815919974
362,15,11,0.7500000000000002,0.3285217856188185,0.035870408315938615
363,15,11,0.8000000000000003,0.2862727937493163,0.024751470868707093
364,15,12,0.5,0.8727322361933809,0.6726444355585404
365,15,12,0.55,0.7174072560559104,0.6679882924679127
366,15,12,0.6000000000000001,0.3810985263670686,0.6509478812666338
367,15,12,0.6500000000000001,0.5970529932602089,0.23000087723877033
368,15,12,0.7000000000000002,0.5176497571389989,0.12127845115227065
369,15,12,0.7500000000000002,0.36046285724931,0.04604714310180552
371,15,13,0.5,0.5620900417412046,0.06109564145328221
370,15,12,0.8000000000000003,0.28731634527089067,0.024818022208654273
373,15,13,0.6000000000000001,0.7026342451874368,0.584326838240967
372,15,13,0.55,0.734803525907172,0.6598548970070282
374,15,13,0.6500000000000001,0.5658375393881934,0.17727212028209832
375,15,13,0.7000000000000002,0.2731070613497622,0.266973685202511
376,15,13,0.7500000000000002,0.22318284731587215,0.17537831510786336
378,15,14,0.5,0.5620900417412046,0.06109564145328221
377,15,13,0.8000000000000003,0.3331616000863162,0.050798811389030744
380,15,14,0.6000000000000001,0.6177738484919337,0.2763719508210709
379,15,14,0.55,0.734803525907172,0.6598548970070282
381,15,14,0.6500000000000001,0.348595840044821,0.42659987128744886
382,15,14,0.7000000000000002,0.30040805779562657,0.31392705920719804
384,15,14,0.8000000000000003,0.3500363819175255,0.05112170890571288
385,16,8,0.5,0.5847068529843761,0.12450833195952342
383,15,14,0.7500000000000002,0.22318284731587215,0.17537831510786336
387,16,8,0.6000000000000001,0.6630287927980094,0.24370757978898216
386,16,8,0.55,0.6630287927980094,0.24370757978898216
388,16,8,0.6500000000000001,0.5908938632556724,0.2131011940225943
389,16,8,0.7000000000000002,0.25980116113921214,0.17658820463445485
390,16,8,0.7500000000000002,0.23656350327468853,0.1464421509578726
392,16,9,0.5,0.8389005508695595,0.6639489039331397
391,16,8,0.8000000000000003,0.3223205571821489,0.03857423464394446
394,16,9,0.6000000000000001,0.630895584284452,0.2266180507841546
393,16,9,0.55,0.7425153793574846,0.34564688019517603
396,16,9,0.7000000000000002,0.5925153793574846,0.21614324823000294
395,16,9,0.6500000000000001,0.5925153793574846,0.21614324823000294
398,16,9,0.8000000000000003,0.226792401993803,0.12831795666602666
397,16,9,0.7500000000000002,0.23651350313579925,0.14885567119418391
400,16,10,0.55,0.8139989350372737,0.548969834153352
399,16,10,0.5,0.5838094816258433,0.12112923184876304
401,16,10,0.6000000000000001,0.6325393419170243,0.22661297221574467
403,16,10,0.7000000000000002,0.4590769445608155,0.08467412858677116
402,16,10,0.6500000000000001,0.592878787878788,0.21614172735931655
405,16,10,0.8000000000000003,0.1946600399738006,0.09675891333860036
404,16,10,0.7500000000000002,0.23614832279498443,0.14863525127092309
407,16,11,0.55,0.838739837398374,0.6612693906675401
406,16,11,0.5,0.6736803633895472,0.15943004813642295
409,16,11,0.6500000000000001,0.592878787878788,0.21614172735931655
410,16,11,0.7000000000000002,0.4506881488092442,0.10150687322775238
408,16,11,0.6000000000000001,0.592878787878788,0.21614172735931655
411,16,11,0.7500000000000002,0.23614832279498443,0.14863525127092309
412,16,11,0.8000000000000003,0.3228549730019946,0.03933612946224667
413,16,12,0.5,0.5833287158971556,0.12001395991152217
415,16,12,0.6000000000000001,0.5892360335671324,0.21126008231902096
414,16,12,0.55,0.5017861213525109,0.12293090536467045
416,16,12,0.6500000000000001,0.5892360335671324,0.21126008231902096
417,16,12,0.7000000000000002,0.5088098064538572,0.11418230543520502
419,16,12,0.8000000000000003,0.16234871931400935,0.08508271677148188
420,16,13,0.5,0.5842914983735764,0.11909194029139794
418,16,12,0.7500000000000002,0.3651039648714968,0.04698494300835376
422,16,13,0.6000000000000001,0.5307614928700275,0.07028549161596931
421,16,13,0.55,0.5030281245234517,0.1213357416969443
424,16,13,0.7000000000000002,0.3651039648714968,0.04698494300835376
423,16,13,0.6500000000000001,0.5900399219706937,0.21277714172937434
426,16,13,0.8000000000000003,0.20755791469997723,0.11659736741168825
425,16,13,0.7500000000000002,0.3651039648714968,0.04698494300835376
428,16,14,0.55,0.5045628027597007,0.12107530443025574
427,16,14,0.5,0.6207795634892834,0.12780802953376996
430,16,14,0.6500000000000001,0.5900399219706937,0.21277714172937434
429,16,14,0.6000000000000001,0.5307614928700275,0.07028549161596931
431,16,14,0.7000000000000002,0.3651039648714968,0.04698494300835376
433,16,14,0.8000000000000003,0.20755791469997723,0.11659736741168825
434,16,15,0.5,0.6715048991454776,0.15624388774745435
432,16,14,0.7500000000000002,0.3651039648714968,0.04698494300835376
436,16,15,0.6000000000000001,0.30296069147586474,0.12791130515888482
437,16,15,0.6500000000000001,0.5900399219706937,0.21277714172937434
435,16,15,0.55,0.5842914983735764,0.11909194029139794
439,16,15,0.7500000000000002,0.33246354192069455,0.03634820674984991
440,16,15,0.8000000000000003,0.33246354192069455,0.03634820674984991
438,16,15,0.7000000000000002,0.42701800623292685,0.07309443283768781
442,17,8,0.55,0.3361314611314611,0.6572251249156678
443,17,8,0.6000000000000001,0.5827049025473093,0.1682032556582984
441,17,8,0.5,0.7902244484419907,0.5679895492105449
445,17,8,0.7000000000000002,0.4493368338344131,0.10140087115251162
444,17,8,0.6500000000000001,0.5103612750064133,0.1155275696019055
446,17,8,0.7500000000000002,0.39689602203506535,0.06085061541014594
447,17,8,0.8000000000000003,0.33121626000186716,0.03744217869240172
448,17,9,0.5,0.80598788808635,0.6566525680928816
449,17,9,0.55,0.6630276261510897,0.3016060873926673
450,17,9,0.6000000000000001,0.5509371043937383,0.13896705884907984
