,0,1,2,3,4
94,50,35,0.30000000000000004,0.622387482913271,0.5058383265108012
104,55,27,0.1,0.1970678052880359,0.17440810511821772
92,50,35,0.1,0.18293635802959232,0.22158306440281705
95,50,35,0.4,0.5663886058713375,0.4764988571305533
96,50,40,0.1,0.176754822378201,0.2199059614155198
83,45,42,0.4,0.5549043253562239,0.4394311744077531
93,50,35,0.2,0.602770317180728,0.5553999700002892
106,55,27,0.30000000000000004,0.5419334891737323,0.47762627140819686
105,55,27,0.2,0.5344448353508345,0.48617362720751434
107,55,27,0.4,0.4734998333599374,0.37771729064711423
97,50,40,0.2,0.5875485097883386,0.5271075614955185
108,55,32,0.1,0.28834925501505115,0.25142809462268556
98,50,40,0.30000000000000004,0.528335669658779,0.47013016981477274
99,50,40,0.4,0.5581542050040765,0.4541370096507854
109,55,32,0.2,0.5258548411419836,0.48111379295188017
101,50,45,0.2,0.5761197868652176,0.5067341036300049
111,55,32,0.4,0.6390545693393654,0.4955334720127994
110,55,32,0.30000000000000004,0.6465298116446424,0.5328332896860379
100,50,45,0.1,0.2472471208729272,0.3516878191224972
103,50,45,0.4,0.5553804255802128,0.4320807514866221
115,55,37,0.4,0.4717021247375106,0.4279117583500797
112,55,37,0.1,0.18172264454545065,0.22125887326729002
102,50,45,0.30000000000000004,0.6365465381913563,0.5057405990701008
129,60,30,0.2,0.4940566644073369,0.48264116800838924
113,55,37,0.2,0.6123109721745833,0.552333679821085
128,60,30,0.1,0.18499979521006957,0.2216862861179438
130,60,30,0.30000000000000004,0.6299849861023875,0.5308844763524316
131,60,30,0.4,0.6407555106647698,0.4939506901592141
114,55,37,0.30000000000000004,0.49153674999635716,0.4670194715441165
117,55,42,0.2,0.5785366004706485,0.5095729218405095
119,55,42,0.4,0.5545718803542538,0.43935215902967
132,60,35,0.1,0.1828680155720702,0.22156557990126677
133,60,35,0.2,0.6027401110809371,0.5551567149177953
116,55,42,0.1,0.3464456760947209,0.4178696263587234
135,60,35,0.4,0.5663284259864687,0.4765211767224088
134,60,35,0.30000000000000004,0.6223347267863466,0.5058139187250168
120,55,47,0.1,0.3440220829611831,0.4135875924660662
118,55,42,0.30000000000000004,0.5241411516777468,0.46316223224468556
122,55,47,0.30000000000000004,0.6131434175047803,0.4847061286349359
121,55,47,0.2,0.5698139794974705,0.5004683030905533
137,60,40,0.2,0.5877040907268576,0.5270269477447748
136,60,40,0.1,0.1766885849806502,0.2198870897106389
139,60,40,0.4,0.5581920190742314,0.45392772025025474
123,55,47,0.4,0.5089477059784212,0.46525322785979123
125,55,52,0.2,0.47391298025130774,0.471109907244998
124,55,52,0.1,0.11423203002558296,0.053024126257223664
127,55,52,0.4,0.5779577968002688,0.501168386175082
138,60,40,0.30000000000000004,0.5283381193881553,0.47011586023434654
154,65,32,0.30000000000000004,0.6200136686091559,0.5005007418081557
153,65,32,0.2,0.5034443755820075,0.45419597307840204
140,60,45,0.1,0.24720436029983847,0.3515698510269126
155,65,32,0.4,0.6390765610688499,0.49554491451893334
143,60,45,0.4,0.5534250012372656,0.44323696929102385
126,55,52,0.30000000000000004,0.6375844175612052,0.4953930192890792
152,65,32,0.1,0.2883372783461978,0.25140593134682343
141,60,45,0.2,0.5761438362634997,0.5065335987491457
142,60,45,0.30000000000000004,0.6363005754881936,0.5055833908816347
159,65,37,0.4,0.4717456308738545,0.42771698470910535
157,65,37,0.2,0.5900634213365348,0.526448124098633
156,65,37,0.1,0.18166191100761722,0.22119329023650688
147,60,50,0.4,0.5171671758088366,0.48485235897767304
145,60,50,0.2,0.4755412851393512,0.47524562919952074
146,60,50,0.30000000000000004,0.6170528775601385,0.48860701002450446
158,65,37,0.30000000000000004,0.4915807693230518,0.4668374975598627
144,60,50,0.1,0.17187017343364172,0.2143535694679946
160,65,42,0.1,0.34631654056652067,0.4177898529931034
151,60,55,0.4,0.5734044420472716,0.4887141848012976
150,60,55,0.30000000000000004,0.6321410552489057,0.48729486741004907
148,60,55,0.1,0.16990700164343306,0.21307977959846597
161,65,42,0.2,0.5784900034272819,0.5095031219468759
163,65,42,0.4,0.5547561793242117,0.4388279178625081
149,60,55,0.2,0.4840782700185356,0.4619503926031754
165,65,47,0.2,0.5697680091900559,0.5003962286637783
162,65,42,0.30000000000000004,0.524235555570854,0.4630827694822607
164,65,47,0.1,0.34389574471754625,0.4135049884932423
167,65,47,0.4,0.5091035645735317,0.4648682512076967
180,70,35,0.1,0.18284076244307407,0.2215125865360948
168,65,52,0.1,0.11423203002558296,0.053024126257223664
169,65,52,0.2,0.4739794856543569,0.47116189224013244
166,65,47,0.30000000000000004,0.6130976800120278,0.4846424643873562
170,65,52,0.30000000000000004,0.6376502633317747,0.4954497162868088
183,70,35,0.4,0.5661905430006435,0.4765136876079666
181,70,35,0.2,0.5858270897549298,0.5295069079236293
184,70,40,0.1,0.17666230927783486,0.21983454141193953
182,70,35,0.30000000000000004,0.6222172666631393,0.5056926446260136
172,65,57,0.1,0.16941497469148037,0.21240860615222265
171,65,52,0.4,0.5757476998555594,0.4920828241213443
185,70,40,0.2,0.5876543743032673,0.5269696250246388
173,65,57,0.2,0.468465380211622,0.4611519758149377
175,65,57,0.4,0.6498647464196506,0.49121012639292544
187,70,40,0.4,0.5581862199440125,0.4535501909554531
188,70,45,0.1,0.247179882561494,0.3515141708622933
186,70,40,0.30000000000000004,0.5282903300222128,0.4700526477773345
177,65,62,0.2,0.3375959591419213,0.34657961536922244
189,70,45,0.2,0.5760321479705927,0.5064202955567446
179,65,62,0.4,0.6475290423894203,0.49042027491611656
178,65,62,0.30000000000000004,0.6250978196616636,0.4771725728219698
176,65,62,0.1,0.1164543898636583,0.05298817330385308
174,65,57,0.30000000000000004,0.6254629916198269,0.4789229819445673
190,70,45,0.30000000000000004,0.6361892429037209,0.5054584949702788
191,70,45,0.4,0.5532934871590446,0.44325943576087384
192,70,50,0.1,0.17187017343364172,0.2143535694679946
209,75,37,0.2,0.5901314735647399,0.5265015174879812
196,70,55,0.1,0.16990700164343306,0.21307977959846597
208,75,37,0.1,0.18166191100761722,0.22119329023650688
211,75,37,0.4,0.4695058232752293,0.4041102722784175
195,70,50,0.4,0.5171317890154508,0.48483037899699855
194,70,50,0.30000000000000004,0.6170207732455135,0.4885850444756474
210,75,37,0.30000000000000004,0.491649850269756,0.4668956775871798
193,70,50,0.2,0.4755078456754676,0.4752244831296352
198,70,55,0.30000000000000004,0.6321083585002147,0.48727166091835117
214,75,42,0.30000000000000004,0.5243039696805866,0.4631391374894188
197,70,55,0.2,0.4840438859796822,0.4619264306092357
212,75,42,0.1,0.34631654056652067,0.4177898529931034
199,70,55,0.4,0.5733534867109699,0.48880509704662445
213,75,42,0.2,0.5785565531226673,0.5095560674675821
203,70,60,0.4,0.650879204430243,0.4952217129770223
200,70,60,0.1,0.16856472381218238,0.21272500906072733
215,75,42,0.4,0.550685477287843,0.4260653710244536
201,70,60,0.2,0.47896202359687384,0.4811117653201851
202,70,60,0.30000000000000004,0.627393591142504,0.48080700746061217
218,75,47,0.30000000000000004,0.613030899320551,0.4845848403278978
219,75,47,0.4,0.5103375122322059,0.44726100525257756
204,70,65,0.1,0.1674493736902322,0.2059925262544536
217,75,47,0.2,0.5697019631978207,0.5003425644910459
216,75,47,0.1,0.34389574471754625,0.4135049884932423
207,70,65,0.4,0.6440444220062638,0.48058600598944895
206,70,65,0.30000000000000004,0.6190341724280419,0.46902719681705896
220,75,52,0.1,0.11423203002558296,0.053024126257223664
205,70,65,0.2,0.4741175056259587,0.4674073087401605
222,75,52,0.30000000000000004,0.6573883518939801,0.5175805020645171
223,75,52,0.4,0.5757408981333655,0.4923519381766665
241,80,40,0.2,0.5877214803635025,0.5270229724167583
242,80,40,0.30000000000000004,0.5283589240827514,0.47011020342823157
221,75,52,0.2,0.48418039685674874,0.4913336375531111
227,75,57,0.4,0.6499212857674375,0.49151234351608686
225,75,57,0.2,0.47839679571386634,0.48092775414271605
226,75,57,0.30000000000000004,0.6450176294515433,0.5007285534669266
240,80,40,0.1,0.17666230927783486,0.21983454141193953
228,75,62,0.1,0.1164543898636583,0.05298817330385308
224,75,57,0.1,0.16941497469148037,0.21240860615222265
230,75,62,0.30000000000000004,0.6451103287183839,0.49869178560492894
243,80,40,0.4,0.5579298505766082,0.4405231203984519
245,80,45,0.2,0.5760983937861334,0.5064732734868014
231,75,62,0.4,0.6480490318728024,0.4768656373834337
247,80,45,0.4,0.5512027005482973,0.41857784979267515
229,75,62,0.2,0.3375959591419213,0.34657961536922244
232,75,67,0.1,0.16713824337400246,0.2052645979504688
244,80,45,0.1,0.247179882561494,0.3515141708622933
248,80,50,0.1,0.17187017343364172,0.2143535694679946
233,75,67,0.2,0.40877091266060805,0.43003815639415455
246,80,45,0.30000000000000004,0.6362560360788904,0.5055156193205426
249,80,50,0.2,0.4755412851393512,0.4752461886993931
250,80,50,0.30000000000000004,0.6170528775601385,0.4886076293650402
251,80,50,0.4,0.5175691812409005,0.4653922245721579
237,75,72,0.2,0.40223623039307943,0.4139849732880599
235,75,67,0.4,0.6430485788736005,0.4806993018130451
234,75,67,0.30000000000000004,0.6292423492322368,0.48627306047949825
253,80,55,0.2,0.4941035979257018,0.48234784824063004
236,75,72,0.1,0.16596034361031198,0.20472811138850058
252,80,55,0.1,0.16990700164343306,0.21307977959846597
238,75,72,0.30000000000000004,0.6558034351209631,0.49056814854456027
254,80,55,0.30000000000000004,0.651797742752201,0.5091318258404254
259,80,60,0.4,0.6515265900206343,0.4816092483985219
256,80,60,0.1,0.16856472381218238,0.21272500906072733
255,80,55,0.4,0.5734273046916907,0.48900184606291963
257,80,60,0.2,0.47896202359687384,0.4811117653201851
239,75,72,0.4,0.584272558773109,0.47622027539287903
258,80,60,0.30000000000000004,0.6475003711949321,0.5024602468760467
272,85,42,0.1,0.34631654056652067,0.4177898529931034
260,80,65,0.1,0.1674493736902322,0.2059925262544536
273,85,42,0.2,0.5785565531226673,0.5095560674675821
275,85,42,0.4,0.550685477287843,0.4260653710244536
274,85,42,0.30000000000000004,0.5243321342083714,0.463072870630517
261,80,65,0.2,0.4741175056259587,0.4674073087401605
278,85,47,0.30000000000000004,0.6131198546621779,0.48471978709455205
262,80,65,0.30000000000000004,0.6309801381653488,0.4892218112504501
277,85,47,0.2,0.5697611738950286,0.5004895010437291
263,80,65,0.4,0.6441472699124818,0.48094058083003505
279,85,47,0.4,0.5104002470958626,0.44739941363985614
264,80,70,0.1,0.16645786412144092,0.20449178793832504
268,80,75,0.1,0.1640443694035952,0.20332391039631809
276,85,47,0.1,0.34390517440958973,0.41354748320527296
280,85,52,0.1,0.11423203002558296,0.053024126257223664
266,80,70,0.30000000000000004,0.6509467555087541,0.49905751549867783
265,80,70,0.2,0.40224556427571934,0.4145393083802277
285,85,57,0.2,0.47839679571386634,0.48092775414271605
283,85,52,0.4,0.5758839613264216,0.49262741828677464
282,85,52,0.30000000000000004,0.6575652243227049,0.517821766410519
267,80,70,0.4,0.6405182145564418,0.4751094775616032
269,80,75,0.2,0.3712683526771113,0.3369776626043372
284,85,57,0.1,0.16941497469148037,0.21240860615222265
281,85,52,0.2,0.4841739486883385,0.49145706063381933
287,85,57,0.4,0.64985347595306,0.4914946668850919
271,80,75,0.4,0.5801092838338489,0.467901620399349
270,80,75,0.30000000000000004,0.5315220852512939,0.4382951389357112
288,85,62,0.1,0.1164543898636583,0.05298817330385308
286,85,57,0.30000000000000004,0.6450176294515433,0.5007285534669266
289,85,62,0.2,0.3375959591419213,0.34657961536922244
291,85,62,0.4,0.647947632977589,0.47686632498145237
309,90,45,0.2,0.5762002331759944,0.5065562891315831
290,85,62,0.30000000000000004,0.6451103287183839,0.49869178560492894
310,90,45,0.30000000000000004,0.6363867388055526,0.5055595815171323
296,85,72,0.1,0.16596034361031198,0.20472811138850058
293,85,67,0.2,0.40877091266060805,0.43003815639415455
292,85,67,0.1,0.16713824337400246,0.2052645979504688
308,90,45,0.1,0.247179882561494,0.3515141708622933
294,85,67,0.30000000000000004,0.6292423492322368,0.48627306047949825
298,85,72,0.30000000000000004,0.6558034351209631,0.49056814854456027
299,85,72,0.4,0.5842498542282342,0.4761897317348678
312,90,50,0.1,0.17187640020832504,0.21437559585209878
311,90,45,0.4,0.5513045399381583,0.41866298795342927
313,90,50,0.2,0.48628435939622666,0.4970485939380666
301,85,77,0.2,0.3352405884701635,0.33202582756170107
297,85,72,0.2,0.40223623039307943,0.4139849732880599
295,85,67,0.4,0.6429818564455316,0.4806765804398466
316,90,55,0.1,0.16991307248799578,0.21310108449909532
318,90,55,0.30000000000000004,0.6519760855375197,0.5093705257056086
302,85,77,0.30000000000000004,0.4735507863647066,0.4193520496835819
315,90,50,0.4,0.5177333730865217,0.4656238731480062
314,90,50,0.30000000000000004,0.617244848580557,0.48884890010254006
303,85,77,0.4,0.6373203780778399,0.46989808383828446
319,90,55,0.4,0.5736272295203936,0.4891963327512007
304,85,82,0.1,0.17167054463815512,0.20312568501690303
300,85,77,0.1,0.17201302480620892,0.20316725562260543
317,90,55,0.2,0.4939249509461508,0.4825074506258251
306,85,82,0.30000000000000004,0.47269351666363857,0.41824907997034866
320,90,60,0.1,0.16856472381218238,0.21272500906072733
307,85,82,0.4,0.5574441009244308,0.4520789054931449
305,85,82,0.2,0.33407432322271313,0.32509970180241377
321,90,60,0.2,0.47896202359687384,0.4811117653201851
323,90,60,0.4,0.6514927160018287,0.48160395228412645
322,90,60,0.30000000000000004,0.6475003711949321,0.5024602468760467
331,90,70,0.4,0.6404859841382887,0.4750772853640331
326,90,65,0.30000000000000004,0.6309801381653488,0.4892218112504501
325,90,65,0.2,0.4741175056259587,0.4674073087401605
328,90,70,0.1,0.16645786412144092,0.20449178793832504
327,90,65,0.4,0.6441137489241044,0.48092978559550154
345,95,47,0.2,0.5698272080771756,0.5005430426816249
324,90,65,0.1,0.1674493736902322,0.2059925262544536
335,90,75,0.4,0.5800870818791418,0.46787066892195583
344,95,47,0.1,0.34390517440958973,0.41354748320527296
329,90,70,0.2,0.40224556427571934,0.4145393083802277
347,95,47,0.4,0.5104685765358852,0.44745703623975225
333,90,75,0.2,0.3712683526771113,0.3369776626043372
332,90,75,0.1,0.1640443694035952,0.20332391039631809
346,95,47,0.30000000000000004,0.6131866244936263,0.4847772874606123
348,95,52,0.1,0.11423203002558296,0.053024126257223664
330,90,70,0.30000000000000004,0.6509467555087541,0.49905751549867783
349,95,52,0.2,0.4841739486883385,0.49145706063381933
350,95,52,0.30000000000000004,0.6575652243227049,0.517821766410519
334,90,75,0.30000000000000004,0.5315220852512939,0.4382951389357112
337,90,80,0.2,0.3350210543321984,0.32611056787788617
336,90,80,0.1,0.17236725085174295,0.2035574836944589
338,90,80,0.30000000000000004,0.4734472982906729,0.4200274606538042
352,95,57,0.1,0.16941497469148037,0.21240860615222265
354,95,57,0.30000000000000004,0.6450176294515433,0.5007285534669266
355,95,57,0.4,0.64985347595306,0.4914946668850919
353,95,57,0.2,0.47839679571386634,0.48092775414271605
351,95,52,0.4,0.5759046859079922,0.49250948481332596
356,95,62,0.1,0.1164543898636583,0.05298817330385308
341,90,85,0.2,0.33293700441274293,0.32390186733465476
339,90,80,0.4,0.5576364219364272,0.45391081364375074
358,95,62,0.30000000000000004,0.6451103287183839,0.49869178560492894
357,95,62,0.2,0.3375959591419213,0.34657961536922244
342,90,85,0.30000000000000004,0.47185773932285857,0.41655252270487886
340,90,85,0.1,0.17073145834527323,0.20262260328666315
359,95,62,0.4,0.647947632977589,0.47686632498145237
362,95,67,0.30000000000000004,0.6292423492322368,0.48627306047949825
343,90,85,0.4,0.5565073942238078,0.4504626399152337
360,95,67,0.1,0.16713824337400246,0.2052645979504688
361,95,67,0.2,0.40877091266060805,0.43003815639415455
365,95,72,0.2,0.40223623039307943,0.4139849732880599
363,95,67,0.4,0.6429818564455316,0.4806765804398466
364,95,72,0.1,0.16596034361031198,0.20472811138850058
366,95,72,0.30000000000000004,0.6558034351209631,0.49056814854456027
367,95,72,0.4,0.5842498542282342,0.4761897317348678
368,95,77,0.1,0.17201302480620892,0.20316725562260543
369,95,77,0.2,0.3352405884701635,0.33202582756170107
370,95,77,0.30000000000000004,0.4735507863647066,0.4193520496835819
371,95,77,0.4,0.6373203780778399,0.46989808383828446
373,95,82,0.2,0.33407432322271313,0.32509970180241377
372,95,82,0.1,0.17167054463815512,0.20312568501690303
375,95,82,0.4,0.5574441009244308,0.4520789054931449
374,95,82,0.30000000000000004,0.47269351666363857,0.41824907997034866
379,95,87,0.4,0.5561071683652523,0.4480691575842835
376,95,87,0.1,0.26231869738265795,0.2323055760149829
377,95,87,0.2,0.33242891889799153,0.32344061273042174
378,95,87,0.30000000000000004,0.5632788588720035,0.4643825831988352
381,95,92,0.2,0.33142242756210183,0.32413316031187406
383,95,92,0.4,0.5458697177851228,0.4388457749472867
382,95,92,0.30000000000000004,0.5293024400482387,0.4367368612860209
380,95,92,0.1,0.2673034652960102,0.23902893929546346
