,0,1,2,3,4
292,85,67,0.1,0.28152838353532295,0.23275530327909957
294,85,67,0.30000000000000004,0.6341202245745159,0.578763157684436
293,85,67,0.2,0.6558725860315019,0.6076295013185684
295,85,67,0.4,0.6918736160201354,0.5937552126410262
308,90,45,0.1,0.25545483212168335,0.3682153101051335
310,90,45,0.30000000000000004,0.7925893992987126,0.6343042658173312
309,90,45,0.2,0.6756904625193996,0.6462096125015262
296,85,72,0.1,0.28130605881249765,0.23233309371988928
297,85,72,0.2,0.5737120509744269,0.5592087244667326
299,85,72,0.4,0.6942803020023921,0.5934767288512949
298,85,72,0.30000000000000004,0.7236217910128504,0.6200738436866465
311,90,45,0.4,0.7687569743040628,0.5806303073103897
300,85,77,0.1,0.37706139569841224,0.32568383756404956
301,85,77,0.2,0.5709456716384692,0.5549803445447773
312,90,50,0.1,0.18658565285636786,0.1598232009239032
302,85,77,0.30000000000000004,0.6350287022650409,0.5755659445751077
315,90,50,0.4,0.7224162391424754,0.6148600362780146
314,90,50,0.30000000000000004,0.7297143063695903,0.6298608829388765
313,90,50,0.2,0.7441233727072886,0.6490029877095604
303,85,77,0.4,0.6967531127443616,0.5950908876151269
316,90,55,0.1,0.1863021786687587,0.1595773058645927
304,85,82,0.1,0.15344217631818702,0.2661025391789702
305,85,82,0.2,0.569351616389639,0.5516231049065046
317,90,55,0.2,0.6698197469581292,0.6344943443836631
319,90,55,0.4,0.7190689577280984,0.6094062945637276
307,85,82,0.4,0.715859174681254,0.607339020449126
306,85,82,0.30000000000000004,0.5516145707541004,0.5269538825302126
321,90,60,0.2,0.7218133745417871,0.6210560488585738
318,90,55,0.30000000000000004,0.7484971895361403,0.6530379157338548
322,90,60,0.30000000000000004,0.6998813877431072,0.6033318710829428
320,90,60,0.1,0.48067844565226003,0.47561724703641545
323,90,60,0.4,0.6808212458618317,0.571553090691643
324,90,65,0.1,0.4794875704334972,0.47418385490771114
325,90,65,0.2,0.7189509480890746,0.6165208935849715
326,90,65,0.30000000000000004,0.697137984241328,0.5990498228713746
327,90,65,0.4,0.6782165432210111,0.5677182839915782
328,90,70,0.1,0.47929399347988016,0.4744379911648112
329,90,70,0.2,0.5735075009287796,0.5584134715680783
330,90,70,0.30000000000000004,0.7214923888907104,0.6170559171769457
331,90,70,0.4,0.6926921418167085,0.5910733346622963
333,90,75,0.2,0.5713705914881401,0.5548409914896643
344,95,47,0.1,0.255029565600303,0.3674212879520231
332,90,75,0.1,0.47759918162601106,0.4723934999202052
345,95,47,0.2,0.6740309882641055,0.6425971468638915
334,90,75,0.30000000000000004,0.6337556231589829,0.5720753152058518
335,90,75,0.4,0.6954237543527881,0.5926201461716786
346,95,47,0.30000000000000004,0.6996537454388787,0.5983696407762161
336,90,80,0.1,0.15341498014055388,0.2663923535251038
347,95,47,0.4,0.7073892361825606,0.5777693298375215
337,90,80,0.2,0.5691338981333328,0.551244261912522
350,95,52,0.30000000000000004,0.7497413733927927,0.6544431534636181
338,90,80,0.30000000000000004,0.5515230254049989,0.5266159926923787
348,95,52,0.1,0.18638476764555192,0.15992199189686931
349,95,52,0.2,0.6707344252548464,0.6356692184826205
351,95,52,0.4,0.7202744135724176,0.6106036816958208
339,90,80,0.4,0.7122608854177407,0.6029953703132347
353,95,57,0.2,0.7164518544741226,0.6081159290910352
354,95,57,0.30000000000000004,0.7256968930578409,0.62237209656907
352,95,57,0.1,0.3831708547370727,0.365071362134319
340,90,85,0.1,0.15337744712399942,0.2656422175130672
355,95,57,0.4,0.7097959403679839,0.5818312577476427
343,90,85,0.4,0.7123952275923485,0.6017977158684681
356,95,62,0.1,0.47991409649927347,0.47479918561869405
341,90,85,0.2,0.5680766693749466,0.5484464911907045
357,95,62,0.2,0.7204302127419524,0.6178724999373653
342,90,85,0.30000000000000004,0.6461389399261348,0.6002495596648139
358,95,62,0.30000000000000004,0.6988712901448277,0.6005514172357076
359,95,62,0.4,0.6800235022786227,0.5693798163913015
361,95,67,0.2,0.6317517330431817,0.5727701822186838
360,95,67,0.1,0.47896566076877944,0.47390827697351096
362,95,67,0.30000000000000004,0.7180588843701319,0.6147993517928245
363,95,67,0.4,0.6895014297905492,0.5888261108885512
364,95,72,0.1,0.4784271939137713,0.4731642694042828
366,95,72,0.30000000000000004,0.7196750227559227,0.6135982580779642
367,95,72,0.4,0.691165796700854,0.5882133067649101
365,95,72,0.2,0.5541820713754875,0.530109655055357
368,95,77,0.1,0.47687873802786623,0.4716446788411014
370,95,77,0.30000000000000004,0.6310986665013626,0.5682585927506165
371,95,77,0.4,0.6924131977284346,0.5889826810090687
369,95,77,0.2,0.5522980575439506,0.5278561982068762
372,95,82,0.1,0.2717107106159103,0.28577759087923565
374,95,82,0.30000000000000004,0.5510792263083211,0.5253434384987923
373,95,82,0.2,0.5685446912234764,0.5498580482978473
375,95,82,0.4,0.7117657590786144,0.6016389584423185
376,95,87,0.1,0.1533862950899432,0.26554514861045464
377,95,87,0.2,0.5664962059146196,0.5451089018398041
378,95,87,0.30000000000000004,0.6442219515609083,0.5965695951611371
379,95,87,0.4,0.7103875963284588,0.5984485340944127
381,95,92,0.2,0.5499436761147898,0.529158208270055
380,95,92,0.1,0.15325467022739112,0.2649652620123761
382,95,92,0.30000000000000004,0.642508483893939,0.5942043309292647
383,95,92,0.4,0.707402502760501,0.5944437098457935
